,cantidad_pasos,date_number_ordinal1,Date,DateTime,lag1,sentido_prov,vehiculo_liv,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,season_Autumn,season_Spring,season_Summer,season_Winter,non_working_non-working,non_working_working,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,holiday_0,holiday_1
20408,2515.0,73718309,2019-05-04,2019-05-04 09:00:00,2528.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20409,2468.0,73718310,2019-05-04,2019-05-04 10:00:00,2515.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20410,2565.0,73718311,2019-05-04,2019-05-04 11:00:00,2468.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20411,2956.0,73718312,2019-05-04,2019-05-04 12:00:00,2565.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20412,3231.0,73718313,2019-05-04,2019-05-04 13:00:00,2956.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20413,3274.0,73718314,2019-05-04,2019-05-04 14:00:00,3231.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20414,3349.0,73718315,2019-05-04,2019-05-04 15:00:00,3274.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20415,3072.0,73718316,2019-05-04,2019-05-04 16:00:00,3349.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20416,3228.0,73718317,2019-05-04,2019-05-04 17:00:00,3072.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20417,3125.0,73718318,2019-05-04,2019-05-04 18:00:00,3228.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20418,2512.0,73718319,2019-05-04,2019-05-04 19:00:00,3125.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20419,2399.0,73718320,2019-05-04,2019-05-04 20:00:00,2512.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20420,1987.0,73718321,2019-05-04,2019-05-04 21:00:00,2399.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20421,1512.0,73718322,2019-05-04,2019-05-04 22:00:00,1987.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20422,995.0,73718323,2019-05-04,2019-05-04 23:00:00,1512.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20423,1069.0,73718400,2019-05-05,2019-05-05 00:00:00,995.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20424,910.0,73718401,2019-05-05,2019-05-05 01:00:00,1069.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20425,733.0,73718402,2019-05-05,2019-05-05 02:00:00,910.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20426,440.0,73718403,2019-05-05,2019-05-05 03:00:00,733.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20427,430.0,73718404,2019-05-05,2019-05-05 04:00:00,440.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20428,525.0,73718405,2019-05-05,2019-05-05 05:00:00,430.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20429,659.0,73718406,2019-05-05,2019-05-05 06:00:00,525.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20430,776.0,73718407,2019-05-05,2019-05-05 07:00:00,659.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20431,667.0,73718408,2019-05-05,2019-05-05 08:00:00,776.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20432,735.0,73718409,2019-05-05,2019-05-05 09:00:00,667.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20433,847.0,73718410,2019-05-05,2019-05-05 10:00:00,735.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20434,1144.0,73718411,2019-05-05,2019-05-05 11:00:00,847.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20435,1388.0,73718412,2019-05-05,2019-05-05 12:00:00,1144.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20436,1388.0,73718413,2019-05-05,2019-05-05 13:00:00,1388.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20437,1222.0,73718414,2019-05-05,2019-05-05 14:00:00,1388.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20438,1442.0,73718415,2019-05-05,2019-05-05 15:00:00,1222.0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20439,1744.0,73718416,2019-05-05,2019-05-05 16:00:00,1442.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20440,2137.0,73718417,2019-05-05,2019-05-05 17:00:00,1744.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20441,2098.0,73718418,2019-05-05,2019-05-05 18:00:00,2137.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20442,1942.0,73718419,2019-05-05,2019-05-05 19:00:00,2098.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20443,1327.0,73718420,2019-05-05,2019-05-05 20:00:00,1942.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20444,1256.0,73718421,2019-05-05,2019-05-05 21:00:00,1327.0,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20445,1011.0,73718422,2019-05-05,2019-05-05 22:00:00,1256.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20446,1276.0,73718423,2019-05-05,2019-05-05 23:00:00,1011.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20447,407.0,73718500,2019-05-06,2019-05-06 00:00:00,1276.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20448,225.0,73718501,2019-05-06,2019-05-06 01:00:00,407.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20449,140.0,73718502,2019-05-06,2019-05-06 02:00:00,225.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20450,135.0,73718503,2019-05-06,2019-05-06 03:00:00,140.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20451,228.0,73718504,2019-05-06,2019-05-06 04:00:00,135.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20452,526.0,73718505,2019-05-06,2019-05-06 05:00:00,228.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20453,1350.0,73718506,2019-05-06,2019-05-06 06:00:00,526.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20454,2060.0,73718507,2019-05-06,2019-05-06 07:00:00,1350.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20455,2374.0,73718508,2019-05-06,2019-05-06 08:00:00,2060.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20456,2262.0,73718509,2019-05-06,2019-05-06 09:00:00,2374.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20457,2241.0,73718510,2019-05-06,2019-05-06 10:00:00,2262.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20458,2352.0,73718511,2019-05-06,2019-05-06 11:00:00,2241.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20459,2542.0,73718512,2019-05-06,2019-05-06 12:00:00,2352.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20460,2457.0,73718513,2019-05-06,2019-05-06 13:00:00,2542.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20461,2703.0,73718514,2019-05-06,2019-05-06 14:00:00,2457.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20462,2688.0,73718515,2019-05-06,2019-05-06 15:00:00,2703.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20463,2414.0,73718516,2019-05-06,2019-05-06 16:00:00,2688.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20464,2747.0,73718517,2019-05-06,2019-05-06 17:00:00,2414.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20465,2768.0,73718518,2019-05-06,2019-05-06 18:00:00,2747.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20466,1985.0,73718519,2019-05-06,2019-05-06 19:00:00,2768.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20467,1719.0,73718520,2019-05-06,2019-05-06 20:00:00,1985.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20468,1376.0,73718521,2019-05-06,2019-05-06 21:00:00,1719.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20469,990.0,73718522,2019-05-06,2019-05-06 22:00:00,1376.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20470,645.0,73718523,2019-05-06,2019-05-06 23:00:00,990.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20471,528.0,73718600,2019-05-07,2019-05-07 00:00:00,645.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20472,317.0,73718601,2019-05-07,2019-05-07 01:00:00,528.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20473,192.0,73718602,2019-05-07,2019-05-07 02:00:00,317.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20474,162.0,73718603,2019-05-07,2019-05-07 03:00:00,192.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20475,303.0,73718604,2019-05-07,2019-05-07 04:00:00,162.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20476,586.0,73718605,2019-05-07,2019-05-07 05:00:00,303.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20477,1502.0,73718606,2019-05-07,2019-05-07 06:00:00,586.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20478,2105.0,73718607,2019-05-07,2019-05-07 07:00:00,1502.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20479,2506.0,73718608,2019-05-07,2019-05-07 08:00:00,2105.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20480,2302.0,73718609,2019-05-07,2019-05-07 09:00:00,2506.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20481,2599.0,73718610,2019-05-07,2019-05-07 10:00:00,2302.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20482,2846.0,73718611,2019-05-07,2019-05-07 11:00:00,2599.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20483,3021.0,73718612,2019-05-07,2019-05-07 12:00:00,2846.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20484,3070.0,73718613,2019-05-07,2019-05-07 13:00:00,3021.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20485,3324.0,73718614,2019-05-07,2019-05-07 14:00:00,3070.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20486,3324.0,73718615,2019-05-07,2019-05-07 15:00:00,3324.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20487,3219.0,73718616,2019-05-07,2019-05-07 16:00:00,3324.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20488,3246.0,73718617,2019-05-07,2019-05-07 17:00:00,3219.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20489,2843.0,73718618,2019-05-07,2019-05-07 18:00:00,3246.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20490,2507.0,73718619,2019-05-07,2019-05-07 19:00:00,2843.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20491,2217.0,73718620,2019-05-07,2019-05-07 20:00:00,2507.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20492,1864.0,73718621,2019-05-07,2019-05-07 21:00:00,2217.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20493,1369.0,73718622,2019-05-07,2019-05-07 22:00:00,1864.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20494,1089.0,73718623,2019-05-07,2019-05-07 23:00:00,1369.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20495,615.0,73718700,2019-05-08,2019-05-08 00:00:00,1089.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20496,334.0,73718701,2019-05-08,2019-05-08 01:00:00,615.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20497,227.0,73718702,2019-05-08,2019-05-08 02:00:00,334.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20498,147.0,73718703,2019-05-08,2019-05-08 03:00:00,227.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20499,296.0,73718704,2019-05-08,2019-05-08 04:00:00,147.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20500,647.0,73718705,2019-05-08,2019-05-08 05:00:00,296.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20501,1504.0,73718706,2019-05-08,2019-05-08 06:00:00,647.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20502,2164.0,73718707,2019-05-08,2019-05-08 07:00:00,1504.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20503,2322.0,73718708,2019-05-08,2019-05-08 08:00:00,2164.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20504,2183.0,73718709,2019-05-08,2019-05-08 09:00:00,2322.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20505,2286.0,73718710,2019-05-08,2019-05-08 10:00:00,2183.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20506,2288.0,73718711,2019-05-08,2019-05-08 11:00:00,2286.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20507,2383.0,73718712,2019-05-08,2019-05-08 12:00:00,2288.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20508,2621.0,73718713,2019-05-08,2019-05-08 13:00:00,2383.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20509,2653.0,73718714,2019-05-08,2019-05-08 14:00:00,2621.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20510,2601.0,73718715,2019-05-08,2019-05-08 15:00:00,2653.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20511,2607.0,73718716,2019-05-08,2019-05-08 16:00:00,2601.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20512,2597.0,73718717,2019-05-08,2019-05-08 17:00:00,2607.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20513,2513.0,73718718,2019-05-08,2019-05-08 18:00:00,2597.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20514,2013.0,73718719,2019-05-08,2019-05-08 19:00:00,2513.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20515,1469.0,73718720,2019-05-08,2019-05-08 20:00:00,2013.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20516,1134.0,73718721,2019-05-08,2019-05-08 21:00:00,1469.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20517,903.0,73718722,2019-05-08,2019-05-08 22:00:00,1134.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20518,527.0,73718723,2019-05-08,2019-05-08 23:00:00,903.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
20519,463.0,73718800,2019-05-09,2019-05-09 00:00:00,527.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20520,247.0,73718801,2019-05-09,2019-05-09 01:00:00,463.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20521,133.0,73718802,2019-05-09,2019-05-09 02:00:00,247.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20522,120.0,73718803,2019-05-09,2019-05-09 03:00:00,133.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20523,209.0,73718804,2019-05-09,2019-05-09 04:00:00,120.0,0.3333333333333333,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20524,442.0,73718805,2019-05-09,2019-05-09 05:00:00,209.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20525,1193.0,73718806,2019-05-09,2019-05-09 06:00:00,442.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20526,1925.0,73718807,2019-05-09,2019-05-09 07:00:00,1193.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20527,2199.0,73718808,2019-05-09,2019-05-09 08:00:00,1925.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20528,1861.0,73718809,2019-05-09,2019-05-09 09:00:00,2199.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20529,1727.0,73718810,2019-05-09,2019-05-09 10:00:00,1861.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20530,1981.0,73718811,2019-05-09,2019-05-09 11:00:00,1727.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20531,2563.0,73718812,2019-05-09,2019-05-09 12:00:00,1981.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20532,2786.0,73718813,2019-05-09,2019-05-09 13:00:00,2563.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20533,2853.0,73718814,2019-05-09,2019-05-09 14:00:00,2786.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20534,2707.0,73718815,2019-05-09,2019-05-09 15:00:00,2853.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20535,2716.0,73718816,2019-05-09,2019-05-09 16:00:00,2707.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20536,2794.0,73718817,2019-05-09,2019-05-09 17:00:00,2716.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20537,2766.0,73718818,2019-05-09,2019-05-09 18:00:00,2794.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20538,2143.0,73718819,2019-05-09,2019-05-09 19:00:00,2766.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20539,1765.0,73718820,2019-05-09,2019-05-09 20:00:00,2143.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20540,1350.0,73718821,2019-05-09,2019-05-09 21:00:00,1765.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20541,1109.0,73718822,2019-05-09,2019-05-09 22:00:00,1350.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20542,753.0,73718823,2019-05-09,2019-05-09 23:00:00,1109.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20543,1051.0,73718900,2019-05-10,2019-05-10 00:00:00,753.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20544,668.0,73718901,2019-05-10,2019-05-10 01:00:00,1051.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20545,401.0,73718902,2019-05-10,2019-05-10 02:00:00,668.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20546,295.0,73718903,2019-05-10,2019-05-10 03:00:00,401.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20547,325.0,73718904,2019-05-10,2019-05-10 04:00:00,295.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20548,529.0,73718905,2019-05-10,2019-05-10 05:00:00,325.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20549,879.0,73718906,2019-05-10,2019-05-10 06:00:00,529.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20550,1191.0,73718907,2019-05-10,2019-05-10 07:00:00,879.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20551,1581.0,73718908,2019-05-10,2019-05-10 08:00:00,1191.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20552,1790.0,73718909,2019-05-10,2019-05-10 09:00:00,1581.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20553,1778.0,73718910,2019-05-10,2019-05-10 10:00:00,1790.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20554,1939.0,73718911,2019-05-10,2019-05-10 11:00:00,1778.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20555,2050.0,73718912,2019-05-10,2019-05-10 12:00:00,1939.0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20556,2234.0,73718913,2019-05-10,2019-05-10 13:00:00,2050.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20557,1962.0,73718914,2019-05-10,2019-05-10 14:00:00,2234.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20558,1689.0,73718915,2019-05-10,2019-05-10 15:00:00,1962.0,0.5,0.5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20559,1663.0,73718916,2019-05-10,2019-05-10 16:00:00,1689.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20560,1771.0,73718917,2019-05-10,2019-05-10 17:00:00,1663.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20561,1895.0,73718918,2019-05-10,2019-05-10 18:00:00,1771.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20562,2128.0,73718919,2019-05-10,2019-05-10 19:00:00,1895.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20563,2107.0,73718920,2019-05-10,2019-05-10 20:00:00,2128.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20564,1857.0,73718921,2019-05-10,2019-05-10 21:00:00,2107.0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20565,1382.0,73718922,2019-05-10,2019-05-10 22:00:00,1857.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20566,1219.0,73718923,2019-05-10,2019-05-10 23:00:00,1382.0,0.5,0.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20567,448.0,73719000,2019-05-11,2019-05-11 00:00:00,1219.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20568,254.0,73719001,2019-05-11,2019-05-11 01:00:00,448.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20569,157.0,73719002,2019-05-11,2019-05-11 02:00:00,254.0,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20570,169.0,73719003,2019-05-11,2019-05-11 03:00:00,157.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20571,250.0,73719004,2019-05-11,2019-05-11 04:00:00,169.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20572,503.0,73719005,2019-05-11,2019-05-11 05:00:00,250.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20573,1341.0,73719006,2019-05-11,2019-05-11 06:00:00,503.0,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20574,2154.0,73719007,2019-05-11,2019-05-11 07:00:00,1341.0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
